"ID","Joke"
4497,"A father watched his daughter playing in the garden. He smiled as he reflected on how sweet and innocent his little girl was. Suddenly she just stopped and stared at the ground. He went over to her and noticed she was looking at two spiders mating. ""Daddy, what are those two spiders doing?"" she asked. ""They're mating,"" her father replied. ""What do you call the spider on top, Daddy?"" she asked. ""That's a Daddy Longlegs."" Her father answered. ""So, the other one is a Mommy Longlegs?"" the little girl asked. ""No,"" her father replied. ""Both of them are Daddy Longlegs."" The little girl thought for a moment, then took her foot and stomped them flat. ""Well, that might be OK in California, BUT we're not having any of that crap in Texas"""
4498,"TNT was originally developed by Chuck Norris to cure indigestion."
4499,"Q: What is the proper way to address the king of the ghosts? A: Your ghostliness."
4500,"A man comes up to the cashier and she notices that his fly was open. She looks at him and says, ""Your barracks door is open."" This is not a phrase men normally use, so he went on his way looking a bit puzzled. When he was about done shopping, a man came up and told him, ""Your fly is open."" He zipped up and finished his shopping, and remembering what the cashier had told him, finally understood. He then intentionally got in the line to check out where the lady was that told him about his ""barracks door."" He was planning to have a little fun with her. When he reached her counter he said, ""When you saw my barracks door open did you see a soldier standing in there at attention?"" The lady thought for a moment and said, ""No, no I didn't. All I saw was a disabled veteran sitting on two duffel bags."
4501,"In the middle of the forest, a turtle and a snail have a gruesome head-on collision. The snail is rushed to the emergency room, where a doctor asks what happened. On the edge of consciousness, the snail responds, 'I don't know, Doc. It all happened so fast.'"
4502,"Q: What did the tailor say when he pricked his finger? A: Darn!"
4503,"Q: What kind of fence goes on strike? A: A picket fence."
4504,"A woman walked into the kitchen to find her husband stalking around with a fly swatter. ""What are you doing?"" She asked. ""Hunting Flies."" He responded. ""Oh! Are you killing any?"" She asked. ""Yep, 3 males, 2 females,"" he replied. Intrigued, she asked ..... ""How can you tell them apart?"" He responded, ""3 were on a beer can, 2 were on the phone."""
4505,"Three elephants fell off a cliff. Two fell on land. One fell in the water. Boom-boom-chhh!"
4506,"A businessman and his secretary, overcome by passion, retire to his house for what is popularly termed a ""nooner."" ""Don't worry,"" he purrs. ""My wife is out of town on a business trip, there's no risk."" As one thing leads to another, the woman reaches into her purse and suddenly gasps, ""We have to stop, I forgot to bring birth control!"" ""No problem,"" her lover replies. ""I'll get my wife's diaphragm."" After a few minutes of searching, he returns to the bedroom in a fury. ""That witch!"" he exclaims. ""She took it with her! I always knew she didn't trust me!"""
4507,"Mrs. Bigger had a baby. Which one was bigger? The baby. It was a little Bigger."
4508,"This coming week is National Mental Health Care week. You can do your part by remembering to contact at least one unstable person to show you care. This is why I'm contacting you....Well, my job is done!"
4509,"When I go to casinos, the most ridiculous sign I see is the one that says: ""If you have a gambling problem, call 1-800-GAMBLER."" I thought about it for a moment and dialed the number. When they answered I said, ""I have an ace and a six. The dealer has a seven. What do I do?"""
4510,"Two nicely dressed ladies happen to start up a conversation during an endless wait in the LAX airport. The first lady was an arrogant California woman married to a wealthy man. The second was a well mannered elderly woman from the South. When the conversation centered on whether they had any children the California woman started by saying, ""When my first child was born, my husband built a beautiful mansion for me."" The lady from the South commented, ""Well, isn't that precious?"" The first woman continued, ""When my second child was born, my husband bought me a beautiful Mercedes-Benz."" Again, the lady from the South commented, ""Well, isn't that precious?"" The first woman continued boasting, ""Then, when my third child was born, my husband bought me this exquisite diamond bracelet."" And again, the Southern lady commented, ""Well, isn't that precious?"" The first woman then asked the Southern lady, ""What did your husband buy for you when you had your first child?"" ""My husband sent me to charm school,"" declared the Southern lady. ""Oh my God! What on earth for?"", asked the first woman. The Southern lady responded, ""Well for example, instead of saying ""Who gives a sh*t?"" I learned to say, ""Well, isn't that precious?"""
4511,"Chuck Norris is the only person in the world that can actually email a roundhouse kick."
4512,"GREAT TRUTHS THAT LITTLE CHILDREN HAVE LEARNED: 1) No matter how hard you try, you can't baptize cats. 2) When your Mom is mad at your Dad, don't let her brush your hair. 3) If your sister hits you, don't hit her back. They always catch the second person. 4) Never ask your 3-year old brother to hold a tomato. 5) You can't trust dogs to watch your food. 6) Don't sneeze when someone is cutting your hair. 7) Never hold a Dust-Buster and a cat at the same time. 8) You can't hide a piece of broccoli in a glass of milk. 9) Don't wear polka-dot underwear under white shorts. 10) The best place to be when you're sad is Grandpa's lap. GREAT TRUTHS THAT ADULTS HAVE LEARNED: 1) Raising teenagers is like nailing Jell-O to a tree. 2) Wrinkles don't hurt. 3) Families are like fudge...mostly sweet, with a few nuts. 4) Today's mighty oak is just yesterday's nut that held its ground. 5) Laughing is good exercise. It's like jogging on the inside. 6) Middle age is when you choose your cereal for the fiber, not the toy. GREAT TRUTHS ABOUT GROWING OLD 1) Growing up is mandatory; growing old is optional. 2) Forget the health food. I need all the preservatives I can get. 3) When you fall down, you wonder what else you can do while you're down there. 4) You're getting old when you get the same sensation from a rocking chair that you once got from a roller coaster. 5) It's frustrating when you know all the answers but nobody bothers to ask you the questions. 6) Time may be a great healer, but it's a lousy beautician. 7) Wisdom comes with age, but sometimes age comes alone."
